"area_name","area_code","date","new_cases","total_cases"
"Hounslow","E09000018",2020-04-09,24,471
"Islington","E09000019",2020-04-09,12,333
"Kensington and Chelsea","E09000020",2020-04-09,18,366
"Kingston upon Thames","E09000021",2020-04-09,19,287
"Lambeth","E09000022",2020-04-09,33,880
"Lewisham","E09000023",2020-04-09,33,704
"Merton","E09000024",2020-04-09,22,482
"Newham","E09000025",2020-04-09,40,744
"Redbridge","E09000026",2020-04-09,33,515
"Richmond upon Thames","E09000027",2020-04-09,9,273
"Southwark","E09000028",2020-04-09,41,945
"Sutton","E09000029",2020-04-09,23,420
"Tower Hamlets","E09000030",2020-04-09,19,480
"Waltham Forest","E09000031",2020-04-09,24,523
"Wandsworth","E09000032",2020-04-09,24,723
"Westminster","E09000033",2020-04-09,19,493
"Barking and Dagenham","E09000002",2020-04-10,11,348
"Barnet","E09000003",2020-04-10,21,958
"Bexley","E09000004",2020-04-10,20,466
"Brent","E09000005",2020-04-10,39,1018
"Bromley","E09000006",2020-04-10,24,780
"Camden","E09000007",2020-04-10,10,436
"Croydon","E09000008",2020-04-10,25,1001
"Ealing","E09000009",2020-04-10,45,746
"Enfield","E09000010",2020-04-10,24,557
"Greenwich","E09000011",2020-04-10,19,503
"Hackney and City of London","E09000012",2020-04-10,16,519
"Hammersmith and Fulham","E09000013",2020-04-10,17,392
"Haringey","E09000014",2020-04-10,11,433
"Harrow","E09000015",2020-04-10,27,660
"Havering","E09000016",2020-04-10,26,475
"Hillingdon","E09000017",2020-04-10,20,511
"Hounslow","E09000018",2020-04-10,16,487
"Islington","E09000019",2020-04-10,4,337
"Kensington and Chelsea","E09000020",2020-04-10,11,377
"Kingston upon Thames","E09000021",2020-04-10,10,297
"Lambeth","E09000022",2020-04-10,17,897
"Lewisham","E09000023",2020-04-10,13,717
"Merton","E09000024",2020-04-10,14,496
"Newham","E09000025",2020-04-10,24,768
"Redbridge","E09000026",2020-04-10,11,526
"Richmond upon Thames","E09000027",2020-04-10,10,283
"Southwark","E09000028",2020-04-10,35,980
"Sutton","E09000029",2020-04-10,14,434
"Tower Hamlets","E09000030",2020-04-10,18,498
"Waltham Forest","E09000031",2020-04-10,24,547
"Wandsworth","E09000032",2020-04-10,29,752
"Westminster","E09000033",2020-04-10,9,502
"Barking and Dagenham","E09000002",2020-04-11,9,357
"Barnet","E09000003",2020-04-11,20,978
"Bexley","E09000004",2020-04-11,16,482
"Brent","E09000005",2020-04-11,22,1040
"Bromley","E09000006",2020-04-11,25,805
"Camden","E09000007",2020-04-11,9,445
"Croydon","E09000008",2020-04-11,24,1025
"Ealing","E09000009",2020-04-11,26,772
"Enfield","E09000010",2020-04-11,21,578
"Greenwich","E09000011",2020-04-11,16,519
"Hackney and City of London","E09000012",2020-04-11,15,534
"Hammersmith and Fulham","E09000013",2020-04-11,4,396
"Haringey","E09000014",2020-04-11,10,443
"Harrow","E09000015",2020-04-11,15,675
"Havering","E09000016",2020-04-11,18,493
"Hillingdon","E09000017",2020-04-11,17,528
"Hounslow","E09000018",2020-04-11,9,496
"Islington","E09000019",2020-04-11,4,341
"Kensington and Chelsea","E09000020",2020-04-11,4,381
"Kingston upon Thames","E09000021",2020-04-11,4,301
"Lambeth","E09000022",2020-04-11,47,944
"Lewisham","E09000023",2020-04-11,15,732
"Merton","E09000024",2020-04-11,18,514
"Newham","E09000025",2020-04-11,30,798
"Redbridge","E09000026",2020-04-11,14,540
"Richmond upon Thames","E09000027",2020-04-11,6,289
"Southwark","E09000028",2020-04-11,29,1009
"Sutton","E09000029",2020-04-11,20,454
"Tower Hamlets","E09000030",2020-04-11,13,511
"Waltham Forest","E09000031",2020-04-11,16,563
"Wandsworth","E09000032",2020-04-11,14,766
"Westminster","E09000033",2020-04-11,11,513
"Barking and Dagenham","E09000002",2020-04-12,18,375
"Barnet","E09000003",2020-04-12,18,996
"Bexley","E09000004",2020-04-12,11,493
"Brent","E09000005",2020-04-12,27,1067
"Bromley","E09000006",2020-04-12,13,818
"Camden","E09000007",2020-04-12,8,453
"Croydon","E09000008",2020-04-12,32,1057
"Ealing","E09000009",2020-04-12,28,800
"Enfield","E09000010",2020-04-12,22,600
"Greenwich","E09000011",2020-04-12,15,534
"Hackney and City of London","E09000012",2020-04-12,11,545
"Hammersmith and Fulham","E09000013",2020-04-12,7,403
"Haringey","E09000014",2020-04-12,12,455
"Harrow","E09000015",2020-04-12,15,690
"Havering","E09000016",2020-04-12,24,517
"Hillingdon","E09000017",2020-04-12,12,540
"Hounslow","E09000018",2020-04-12,13,509
"Islington","E09000019",2020-04-12,7,348
"Kensington and Chelsea","E09000020",2020-04-12,3,384
"Kingston upon Thames","E09000021",2020-04-12,23,324
"Lambeth","E09000022",2020-04-12,17,961
"Lewisham","E09000023",2020-04-12,19,751
"Merton","E09000024",2020-04-12,13,527
"Newham","E09000025",2020-04-12,16,814
"Redbridge","E09000026",2020-04-12,28,568
"Richmond upon Thames","E09000027",2020-04-12,11,300
"Southwark","E09000028",2020-04-12,12,1021
"Sutton","E09000029",2020-04-12,9,463
"Tower Hamlets","E09000030",2020-04-12,15,526
"Waltham Forest","E09000031",2020-04-12,22,585
"Wandsworth","E09000032",2020-04-12,11,777
"Westminster","E09000033",2020-04-12,9,522
"Barking and Dagenham","E09000002",2020-04-13,18,393
"Barnet","E09000003",2020-04-13,23,1019
"Bexley","E09000004",2020-04-13,12,505
"Brent","E09000005",2020-04-13,25,1092
"Bromley","E09000006",2020-04-13,33,851
"Camden","E09000007",2020-04-13,13,466
"Croydon","E09000008",2020-04-13,26,1083
"Ealing","E09000009",2020-04-13,35,835
"Enfield","E09000010",2020-04-13,14,614
"Greenwich","E09000011",2020-04-13,12,546
"Hackney and City of London","E09000012",2020-04-13,9,554
"Hammersmith and Fulham","E09000013",2020-04-13,9,412
"Haringey","E09000014",2020-04-13,17,472
"Harrow","E09000015",2020-04-13,23,713
"Havering","E09000016",2020-04-13,17,534
"Hillingdon","E09000017",2020-04-13,17,557
"Hounslow","E09000018",2020-04-13,9,518
"Islington","E09000019",2020-04-13,7,355
"Kensington and Chelsea","E09000020",2020-04-13,7,391
"Kingston upon Thames","E09000021",2020-04-13,13,337
"Lambeth","E09000022",2020-04-13,17,978
"Lewisham","E09000023",2020-04-13,29,780
"Merton","E09000024",2020-04-13,21,548
"Newham","E09000025",2020-04-13,20,834
"Redbridge","E09000026",2020-04-13,21,589
"Richmond upon Thames","E09000027",2020-04-13,8,308
"Southwark","E09000028",2020-04-13,25,1046
"Sutton","E09000029",2020-04-13,57,520
"Tower Hamlets","E09000030",2020-04-13,17,543
"Waltham Forest","E09000031",2020-04-13,20,605
"Wandsworth","E09000032",2020-04-13,17,794
"Westminster","E09000033",2020-04-13,10,532
"Barking and Dagenham","E09000002",2020-04-14,14,407
"Barnet","E09000003",2020-04-14,21,1040
"Bexley","E09000004",2020-04-14,25,530
"Brent","E09000005",2020-04-14,34,1126
"Bromley","E09000006",2020-04-14,22,873
"Camden","E09000007",2020-04-14,9,475
"Croydon","E09000008",2020-04-14,51,1134
"Ealing","E09000009",2020-04-14,26,861
"Enfield","E09000010",2020-04-14,38,652
"Greenwich","E09000011",2020-04-14,31,577
"Hackney and City of London","E09000012",2020-04-14,8,562
"Hammersmith and Fulham","E09000013",2020-04-14,9,421
"Haringey","E09000014",2020-04-14,10,482
"Harrow","E09000015",2020-04-14,17,730
"Havering","E09000016",2020-04-14,16,550
"Hillingdon","E09000017",2020-04-14,17,574
"Hounslow","E09000018",2020-04-14,22,540
"Islington","E09000019",2020-04-14,7,362
"Kensington and Chelsea","E09000020",2020-04-14,7,398
"Kingston upon Thames","E09000021",2020-04-14,19,356
"Lambeth","E09000022",2020-04-14,11,989
"Lewisham","E09000023",2020-04-14,16,796
"Merton","E09000024",2020-04-14,13,561
"Newham","E09000025",2020-04-14,17,851
"Redbridge","E09000026",2020-04-14,15,604
"Richmond upon Thames","E09000027",2020-04-14,9,317
"Southwark","E09000028",2020-04-14,22,1068
"Sutton","E09000029",2020-04-14,31,551
"Tower Hamlets","E09000030",2020-04-14,8,551
"Waltham Forest","E09000031",2020-04-14,23,628
"Wandsworth","E09000032",2020-04-14,23,817
"Westminster","E09000033",2020-04-14,14,546
"Barking and Dagenham","E09000002",2020-04-15,12,419
"Barnet","E09000003",2020-04-15,24,1064
"Bexley","E09000004",2020-04-15,19,549
"Brent","E09000005",2020-04-15,30,1156
"Bromley","E09000006",2020-04-15,26,899
"Camden","E09000007",2020-04-15,21,496
"Croydon","E09000008",2020-04-15,43,1177
"Ealing","E09000009",2020-04-15,44,905
"Enfield","E09000010",2020-04-15,15,667
"Greenwich","E09000011",2020-04-15,16,593
"Hackney and City of London","E09000012",2020-04-15,12,574
"Hammersmith and Fulham","E09000013",2020-04-15,30,451
"Haringey","E09000014",2020-04-15,14,496
"Harrow","E09000015",2020-04-15,17,747
"Havering","E09000016",2020-04-15,21,571
"Hillingdon","E09000017",2020-04-15,22,596
"Hounslow","E09000018",2020-04-15,17,557
"Islington","E09000019",2020-04-15,10,372
"Kensington and Chelsea","E09000020",2020-04-15,6,404
"Kingston upon Thames","E09000021",2020-04-15,17,373
"Lambeth","E09000022",2020-04-15,24,1013
"Lewisham","E09000023",2020-04-15,25,821
"Merton","E09000024",2020-04-15,14,575
"Newham","E09000025",2020-04-15,18,869
"Redbridge","E09000026",2020-04-15,12,616
"Richmond upon Thames","E09000027",2020-04-15,9,326
"Southwark","E09000028",2020-04-15,27,1095
"Sutton","E09000029",2020-04-15,34,585
"Tower Hamlets","E09000030",2020-04-15,15,566
"Waltham Forest","E09000031",2020-04-15,30,658
"Wandsworth","E09000032",2020-04-15,21,838
"Westminster","E09000033",2020-04-15,15,561
"Barking and Dagenham","E09000002",2020-04-16,12,431
"Barnet","E09000003",2020-04-16,20,1084
"Bexley","E09000004",2020-04-16,23,572
"Brent","E09000005",2020-04-16,40,1196
"Bromley","E09000006",2020-04-16,29,928
"Camden","E09000007",2020-04-16,11,507
"Croydon","E09000008",2020-04-16,33,1210
"Ealing","E09000009",2020-04-16,24,929
"Enfield","E09000010",2020-04-16,22,689
"Greenwich","E09000011",2020-04-16,13,606
"Hackney and City of London","E09000012",2020-04-16,6,580
"Hammersmith and Fulham","E09000013",2020-04-16,25,476
"Haringey","E09000014",2020-04-16,5,501
"Harrow","E09000015",2020-04-16,23,770
"Havering","E09000016",2020-04-16,22,593
"Hillingdon","E09000017",2020-04-16,19,615
"Hounslow","E09000018",2020-04-16,17,574
"Islington","E09000019",2020-04-16,7,379
"Kensington and Chelsea","E09000020",2020-04-16,9,413
"Kingston upon Thames","E09000021",2020-04-16,19,392
"Lambeth","E09000022",2020-04-16,21,1034
"Lewisham","E09000023",2020-04-16,17,838
"Merton","E09000024",2020-04-16,14,589
"Newham","E09000025",2020-04-16,16,885
"Redbridge","E09000026",2020-04-16,17,633
"Richmond upon Thames","E09000027",2020-04-16,11,337
"Southwark","E09000028",2020-04-16,22,1117
"Sutton","E09000029",2020-04-16,24,609
"Tower Hamlets","E09000030",2020-04-16,12,578
"Waltham Forest","E09000031",2020-04-16,13,671
"Wandsworth","E09000032",2020-04-16,20,858
"Westminster","E09000033",2020-04-16,10,571
"Barking and Dagenham","E09000002",2020-04-17,10,441
"Barnet","E09000003",2020-04-17,21,1105
"Bexley","E09000004",2020-04-17,18,590
"Brent","E09000005",2020-04-17,36,1232
"Bromley","E09000006",2020-04-17,27,955
"Camden","E09000007",2020-04-17,11,518
"Croydon","E09000008",2020-04-17,34,1244
"Ealing","E09000009",2020-04-17,22,951
"Enfield","E09000010",2020-04-17,36,725
"Greenwich","E09000011",2020-04-17,12,618
"Hackney and City of London","E09000012",2020-04-17,9,589
"Hammersmith and Fulham","E09000013",2020-04-17,17,493
"Haringey","E09000014",2020-04-17,7,508
"Harrow","E09000015",2020-04-17,27,797
"Havering","E09000016",2020-04-17,10,603
"Hillingdon","E09000017",2020-04-17,33,648
"Hounslow","E09000018",2020-04-17,18,592
"Islington","E09000019",2020-04-17,12,391
"Kensington and Chelsea","E09000020",2020-04-17,8,421
"Kingston upon Thames","E09000021",2020-04-17,22,414
"Lambeth","E09000022",2020-04-17,12,1046
"Lewisham","E09000023",2020-04-17,29,867
"Merton","E09000024",2020-04-17,21,610
"Newham","E09000025",2020-04-17,16,901
"Redbridge","E09000026",2020-04-17,20,653
"Richmond upon Thames","E09000027",2020-04-17,7,344
"Southwark","E09000028",2020-04-17,16,1133
"Sutton","E09000029",2020-04-17,23,632
"Tower Hamlets","E09000030",2020-04-17,3,581
"Waltham Forest","E09000031",2020-04-17,11,682
"Wandsworth","E09000032",2020-04-17,21,879
"Westminster","E09000033",2020-04-17,9,580
"Barking and Dagenham","E09000002",2020-04-18,7,448
"Barnet","E09000003",2020-04-18,15,1120
"Bexley","E09000004",2020-04-18,10,600
"Brent","E09000005",2020-04-18,29,1261
"Bromley","E09000006",2020-04-18,15,970
"Camden","E09000007",2020-04-18,15,533
"Croydon","E09000008",2020-04-18,33,1277
"Ealing","E09000009",2020-04-18,20,971
"Enfield","E09000010",2020-04-18,17,742
"Greenwich","E09000011",2020-04-18,10,628
"Hackney and City of London","E09000012",2020-04-18,6,595
"Hammersmith and Fulham","E09000013",2020-04-18,4,497
"Haringey","E09000014",2020-04-18,4,512
"Harrow","E09000015",2020-04-18,15,812
"Havering","E09000016",2020-04-18,11,614
"Hillingdon","E09000017",2020-04-18,20,668
"Hounslow","E09000018",2020-04-18,14,606
"Islington","E09000019",2020-04-18,4,395
"Kensington and Chelsea","E09000020",2020-04-18,6,427
"Kingston upon Thames","E09000021",2020-04-18,20,434
"Lambeth","E09000022",2020-04-18,17,1063
"Lewisham","E09000023",2020-04-18,6,873
"Merton","E09000024",2020-04-18,9,619
"Newham","E09000025",2020-04-18,9,910
"Redbridge","E09000026",2020-04-18,7,660
"Richmond upon Thames","E09000027",2020-04-18,6,350
"Southwark","E09000028",2020-04-18,17,1150
"Sutton","E09000029",2020-04-18,19,651
"Tower Hamlets","E09000030",2020-04-18,6,587
"Waltham Forest","E09000031",2020-04-18,15,697
"Wandsworth","E09000032",2020-04-18,13,892
"Westminster","E09000033",2020-04-18,3,583
"Barking and Dagenham","E09000002",2020-04-19,15,463
"Barnet","E09000003",2020-04-19,21,1141
"Bexley","E09000004",2020-04-19,22,622
"Brent","E09000005",2020-04-19,21,1282
"Bromley","E09000006",2020-04-19,13,983
"Camden","E09000007",2020-04-19,6,539
"Croydon","E09000008",2020-04-19,14,1291
"Ealing","E09000009",2020-04-19,17,988
"Enfield","E09000010",2020-04-19,13,755
"Greenwich","E09000011",2020-04-19,7,635
"Hackney and City of London","E09000012",2020-04-19,10,605
"Hammersmith and Fulham","E09000013",2020-04-19,6,503
"Haringey","E09000014",2020-04-19,17,529
"Harrow","E09000015",2020-04-19,27,839
"Havering","E09000016",2020-04-19,15,629
"Hillingdon","E09000017",2020-04-19,24,692
"Hounslow","E09000018",2020-04-19,23,629
"Islington","E09000019",2020-04-19,1,396
"Kensington and Chelsea","E09000020",2020-04-19,1,428
"Kingston upon Thames","E09000021",2020-04-19,10,444
"Lambeth","E09000022",2020-04-19,11,1074
"Lewisham","E09000023",2020-04-19,11,884
"Merton","E09000024",2020-04-19,13,632
"Newham","E09000025",2020-04-19,8,918
"Redbridge","E09000026",2020-04-19,8,668
"Richmond upon Thames","E09000027",2020-04-19,11,361
"Southwark","E09000028",2020-04-19,5,1155
"Sutton","E09000029",2020-04-19,13,664
"Tower Hamlets","E09000030",2020-04-19,6,593
"Waltham Forest","E09000031",2020-04-19,19,716
"Wandsworth","E09000032",2020-04-19,4,896
"Westminster","E09000033",2020-04-19,4,587
"Barking and Dagenham","E09000002",2020-04-20,7,470
"Barnet","E09000003",2020-04-20,14,1155
"Bexley","E09000004",2020-04-20,14,636
"Brent","E09000005",2020-04-20,16,1298
"Bromley","E09000006",2020-04-20,19,1002
"Camden","E09000007",2020-04-20,8,547
"Croydon","E09000008",2020-04-20,26,1317
"Ealing","E09000009",2020-04-20,22,1010
"Enfield","E09000010",2020-04-20,31,786
"Greenwich","E09000011",2020-04-20,11,646
"Hackney and City of London","E09000012",2020-04-20,14,619
"Hammersmith and Fulham","E09000013",2020-04-20,10,513
"Haringey","E09000014",2020-04-20,5,534
"Harrow","E09000015",2020-04-20,17,856
"Havering","E09000016",2020-04-20,14,643
"Hillingdon","E09000017",2020-04-20,25,717
"Hounslow","E09000018",2020-04-20,14,643
"Islington","E09000019",2020-04-20,12,408
"Kensington and Chelsea","E09000020",2020-04-20,7,435
"Kingston upon Thames","E09000021",2020-04-20,10,454
"Lambeth","E09000022",2020-04-20,15,1089
"Lewisham","E09000023",2020-04-20,14,898
"Merton","E09000024",2020-04-20,14,646
"Newham","E09000025",2020-04-20,9,927
"Redbridge","E09000026",2020-04-20,17,685
"Richmond upon Thames","E09000027",2020-04-20,6,367
"Southwark","E09000028",2020-04-20,11,1166
"Sutton","E09000029",2020-04-20,11,675
"Tower Hamlets","E09000030",2020-04-20,12,605
"Waltham Forest","E09000031",2020-04-20,15,731
"Wandsworth","E09000032",2020-04-20,10,906
"Westminster","E09000033",2020-04-20,4,591
"Barking and Dagenham","E09000002",2020-04-21,14,484
"Barnet","E09000003",2020-04-21,27,1182
"Bexley","E09000004",2020-04-21,15,651
"Brent","E09000005",2020-04-21,20,1318
"Bromley","E09000006",2020-04-21,11,1013
"Camden","E09000007",2020-04-21,6,553
"Croydon","E09000008",2020-04-21,25,1342
"Ealing","E09000009",2020-04-21,21,1031
"Enfield","E09000010",2020-04-21,24,810
"Greenwich","E09000011",2020-04-21,10,656
"Hackney and City of London","E09000012",2020-04-21,5,624
"Hammersmith and Fulham","E09000013",2020-04-21,19,532
"Haringey","E09000014",2020-04-21,11,545
"Harrow","E09000015",2020-04-21,29,885
"Havering","E09000016",2020-04-21,10,653
"Hillingdon","E09000017",2020-04-21,14,731
"Hounslow","E09000018",2020-04-21,22,665
"Islington","E09000019",2020-04-21,4,412
"Kensington and Chelsea","E09000020",2020-04-21,6,441
"Kingston upon Thames","E09000021",2020-04-21,16,470
"Lambeth","E09000022",2020-04-21,13,1102
"Lewisham","E09000023",2020-04-21,30,928
"Merton","E09000024",2020-04-21,13,659
"Newham","E09000025",2020-04-21,12,939
"Redbridge","E09000026",2020-04-21,15,700
"Richmond upon Thames","E09000027",2020-04-21,10,377
"Southwark","E09000028",2020-04-21,18,1184
"Sutton","E09000029",2020-04-21,17,692
"Tower Hamlets","E09000030",2020-04-21,10,615
"Waltham Forest","E09000031",2020-04-21,7,738
"Wandsworth","E09000032",2020-04-21,9,915
"Westminster","E09000033",2020-04-21,3,594
"Barking and Dagenham","E09000002",2020-04-22,9,493
"Barnet","E09000003",2020-04-22,11,1193
"Bexley","E09000004",2020-04-22,18,669
"Brent","E09000005",2020-04-22,17,1335
"Bromley","E09000006",2020-04-22,13,1026
"Camden","E09000007",2020-04-22,8,561
"Croydon","E09000008",2020-04-22,27,1369
"Ealing","E09000009",2020-04-22,15,1046
"Enfield","E09000010",2020-04-22,26,836
"Greenwich","E09000011",2020-04-22,14,670
"Hackney and City of London","E09000012",2020-04-22,8,632
"Hammersmith and Fulham","E09000013",2020-04-22,23,555
"Haringey","E09000014",2020-04-22,7,552
"Harrow","E09000015",2020-04-22,20,905
"Havering","E09000016",2020-04-22,12,665
"Hillingdon","E09000017",2020-04-22,15,746
"Hounslow","E09000018",2020-04-22,9,674
"Islington","E09000019",2020-04-22,3,415
"Kensington and Chelsea","E09000020",2020-04-22,17,458
"Kingston upon Thames","E09000021",2020-04-22,10,480
"Lambeth","E09000022",2020-04-22,16,1118
"Lewisham","E09000023",2020-04-22,7,935
"Merton","E09000024",2020-04-22,8,667
"Newham","E09000025",2020-04-22,16,955
"Redbridge","E09000026",2020-04-22,17,717
"Richmond upon Thames","E09000027",2020-04-22,3,380
"Southwark","E09000028",2020-04-22,5,1189
"Sutton","E09000029",2020-04-22,18,710
"Tower Hamlets","E09000030",2020-04-22,7,622
"Waltham Forest","E09000031",2020-04-22,9,747
"Wandsworth","E09000032",2020-04-22,6,921
"Westminster","E09000033",2020-04-22,2,596
"Barking and Dagenham","E09000002",2020-04-23,11,504
"Barnet","E09000003",2020-04-23,19,1212
"Bexley","E09000004",2020-04-23,14,683
"Brent","E09000005",2020-04-23,16,1351
"Bromley","E09000006",2020-04-23,38,1064
"Camden","E09000007",2020-04-23,11,572
